Substance,Source,Specific_Measure,Type_Event,Region,PRUID,Time_Period,Year_Quarter,Aggregator,Disaggregator,Unit,Value
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Ontario,35,By quarter,2018 Q1,,,Number,309
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Ontario,35,By quarter,2018 Q2,,,Number,325
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Ontario,35,By quarter,2018 Q3,,,Number,397
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Ontario,35,By quarter,2018 Q4,,,Number,448
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Ontario,35,By quarter,2019 Q1,,,Number,451
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Ontario,35,By quarter,2019 Q2,,,Number,468
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Ontario,35,By quarter,2019 Q3,,,Number,241
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Ontario,35,By quarter,2019 Q4,,,Number,369
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Ontario,35,By quarter,2020 Q1,,,Number,460
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Ontario,35,By quarter,2020 Q2,,,Number,621
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Ontario,35,By quarter,2020 Q3,,,Number,626
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Ontario,35,By quarter,2020 Q4,,,Number,716
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Ontario,35,By quarter,2021 Q1,,,Number,737
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Ontario,35,By quarter,2021 Q2,,,Number,706
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Ontario,35,By quarter,2021 Q3,,,Number,592
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By year,2016,,,Crude rate,3.1
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By year,2016,,,Number,259
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By year,2016,,,Age-adjusted rate,3.1
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By year,2017,,,Crude rate,3.4
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By year,2017,,,Number,282
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By year,2017,,,Age-adjusted rate,3.4
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By year,2018,,,Crude rate,2.5
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By year,2018,,,Number,211
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By year,2018,,,Age-adjusted rate,2.5
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By year,2019,,,Crude rate,2.4
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By year,2019,,,Number,203
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By year,2019,,,Age-adjusted rate,2.4
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By year,2020,,,Crude rate,6.4
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By year,2020,,,Number,547
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By year,2020,,,Age-adjusted rate,6.5
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By year,2021 (Jan to Sep),,,Crude rate,5.3
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By year,2021 (Jan to Sep),,,Number,339
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By year,2021 (Jan to Sep),,,Age-adjusted rate,5.4
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By quarter,2016 Q1,,,Number,67
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By quarter,2016 Q2,,,Number,64
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By quarter,2016 Q3,,,Number,68
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By quarter,2016 Q4,,,Number,60
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By quarter,2017 Q1,,,Number,66
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By quarter,2017 Q2,,,Number,79
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By quarter,2017 Q3,,,Number,69
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By quarter,2017 Q4,,,Number,68
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By quarter,2018 Q1,,,Number,55
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By quarter,2018 Q2,,,Number,51
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By quarter,2018 Q3,,,Number,42
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By quarter,2018 Q4,,,Number,63
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By quarter,2019 Q1,,,Number,51
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By quarter,2019 Q2,,,Number,53
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By quarter,2019 Q3,,,Number,51
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By quarter,2019 Q4,,,Number,48
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By quarter,2020 Q1,,,Number,116
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By quarter,2020 Q2,,,Number,148
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By quarter,2020 Q3,,,Number,167
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By quarter,2020 Q4,,,Number,116
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By quarter,2021 Q1,,,Number,99
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By quarter,2021 Q2,,,Number,113
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Quebec,24,By quarter,2021 Q3,,,Number,127
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By year,2016,,,Crude rate,4.5
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By year,2016,,,Number,34
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By year,2016,,,Age-adjusted rate,4.4
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By year,2017,,,Crude rate,5
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By year,2017,,,Number,38
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By year,2017,,,Age-adjusted rate,5.1
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By year,2018,,,Crude rate,3.9
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By year,2018,,,Number,30
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By year,2018,,,Age-adjusted rate,3.9
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By year,2019,,,Crude rate,4.5
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By year,2019,,,Number,35
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By year,2019,,,Age-adjusted rate,4.6
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By year,2020,,,Crude rate,5.7
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By year,2020,,,Number,45
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By year,2020,,,Age-adjusted rate,5.9
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By year,2021 (Jan to Sep),,,Crude rate,4.4
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By year,2021 (Jan to Sep),,,Number,26
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By year,2021 (Jan to Sep),,,Age-adjusted rate,4.5
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By quarter,2016 Q1,,,Number,12
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By quarter,2016 Q2,,,Number,4
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By quarter,2016 Q3,,,Number,10
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By quarter,2016 Q4,,,Number,8
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By quarter,2017 Q1,,,Number,10
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By quarter,2017 Q2,,,Number,8
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By quarter,2017 Q3,,,Number,8
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By quarter,2017 Q4,,,Number,12
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By quarter,2018 Q1,,,Number,8
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By quarter,2018 Q2,,,Number,4
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By quarter,2018 Q3,,,Number,9
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By quarter,2018 Q4,,,Number,9
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By quarter,2019 Q1,,,Number,6
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By quarter,2019 Q2,,,Number,7
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By quarter,2019 Q3,,,Number,15
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By quarter,2019 Q4,,,Number,7
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By quarter,2020 Q1,,,Number,5
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By quarter,2020 Q2,,,Number,10
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By quarter,2020 Q3,,,Number,12
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By quarter,2020 Q4,,,Number,18
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By quarter,2021 Q1,,,Number,14
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By quarter,2021 Q2,,,Number,6
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,New Brunswick,13,By quarter,2021 Q3,,,Number,6
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By year,2016,,,Crude rate,5.6
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By year,2016,,,Number,53
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By year,2016,,,Age-adjusted rate,5.7
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By year,2017,,,Crude rate,6.7
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By year,2017,,,Number,64
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By year,2017,,,Age-adjusted rate,6.9
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By year,2018,,,Crude rate,5.6
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By year,2018,,,Number,54
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By year,2018,,,Age-adjusted rate,5.8
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By year,2019,,,Crude rate,5.9
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By year,2019,,,Number,57
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By year,2019,,,Age-adjusted rate,5.9
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By year,2020,,,Crude rate,5.1
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By year,2020,,,Number,50
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By year,2020,,,Age-adjusted rate,5.3
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By year,2021 (Jan to Sep),,,Crude rate,3.8
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By year,2021 (Jan to Sep),,,Number,28
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By year,2021 (Jan to Sep),,,Age-adjusted rate,3.9
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By quarter,2016 Q1,,,Number,17
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By quarter,2016 Q2,,,Number,14
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By quarter,2016 Q3,,,Number,17
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By quarter,2016 Q4,,,Number,5
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By quarter,2017 Q1,,,Number,19
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By quarter,2017 Q2,,,Number,17
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By quarter,2017 Q3,,,Number,13
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By quarter,2017 Q4,,,Number,15
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By quarter,2018 Q1,,,Number,15
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By quarter,2018 Q2,,,Number,18
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By quarter,2018 Q3,,,Number,10
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By quarter,2018 Q4,,,Number,11
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By quarter,2019 Q1,,,Number,14
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By quarter,2019 Q2,,,Number,18
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By quarter,2019 Q3,,,Number,13
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By quarter,2019 Q4,,,Number,12
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By quarter,2020 Q1,,,Number,9
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By quarter,2020 Q2,,,Number,12
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By quarter,2020 Q3,,,Number,10
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By quarter,2020 Q4,,,Number,19
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By quarter,2021 Q1,,,Number,12
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By quarter,2021 Q2,,,Number,10
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Nova Scotia,12,By quarter,2021 Q3,,,Number,6
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Prince Edward Island,11,By year,2016,,,Crude rate,3.4
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Prince Edward Island,11,By year,2016,,,Number,5
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Prince Edward Island,11,By year,2016,,,Age-adjusted rate,3.2
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Prince Edward Island,11,By year,2017,,,Crude rate,3.3
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Prince Edward Island,11,By year,2017,,,Number,5
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Prince Edward Island,11,By year,2017,,,Age-adjusted rate,3.6
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Prince Edward Island,11,By year,2018,,,Crude rate,5.2
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Prince Edward Island,11,By year,2018,,,Number,8
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Prince Edward Island,11,By year,2018,,,Age-adjusted rate,5.4
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Prince Edward Island,11,By year,2019,,,Crude rate,3.2
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Prince Edward Island,11,By year,2019,,,Number,5
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Prince Edward Island,11,By year,2019,,,Age-adjusted rate,3.3
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Prince Edward Island,11,By year,2020,,,Crude rate,5
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Prince Edward Island,11,By year,2020,,,Number,8
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Prince Edward Island,11,By year,2020,,,Age-adjusted rate,4.9
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Prince Edward Island,11,By year,2021 (Jan to Sep),,,Crude rate,2.4
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Prince Edward Island,11,By year,2021 (Jan to Sep),,,Number,3
Opioids,Deaths,Overall numbers,Total apparent opioid toxicity deaths,Prince Edward Island,11,By year,2021 (Jan to Sep),,,Age-adjusted rate,2.8
