REF_DATE,GEO,DGUID,Measure,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Mar-19,"Montreal, Quebec",,THC-COOH (Cannabis metabolite),"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978230,3.1.4,23.65,,,,2
Mar-19,"Montreal, Quebec",,THC-COOH (Cannabis metabolite),"Imputation rate, load per capita",Percentage,242,units,0,v1277978231,3.1.5,0,,,,0
Mar-19,"Montreal, Quebec",,THC-COOH (Cannabis metabolite),Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978232,3.1.6,100,,,,0
Mar-19,"Montreal, Quebec",,Methamphetamine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978233,3.2.1,225.13,,,,2
Mar-19,"Montreal, Quebec",,Methamphetamine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978234,3.2.2,155.38,,,,2
Mar-19,"Montreal, Quebec",,Methamphetamine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978235,3.2.3,294.89,,,,2
Mar-19,"Montreal, Quebec",,Methamphetamine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978236,3.2.4,28.51,,,,2
Mar-19,"Montreal, Quebec",,Methamphetamine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978237,3.2.5,0,,,,0
Mar-19,"Montreal, Quebec",,Methamphetamine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978238,3.2.6,100,,,,0
Mar-19,"Montreal, Quebec",,Amphetamine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978239,3.3.1,38.85,,,,2
Mar-19,"Montreal, Quebec",,Amphetamine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978240,3.3.2,33.79,,,,2
Mar-19,"Montreal, Quebec",,Amphetamine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978241,3.3.3,43.91,,,,2
Mar-19,"Montreal, Quebec",,Amphetamine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978242,3.3.4,2.07,,,,2
Mar-19,"Montreal, Quebec",,Amphetamine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978243,3.3.5,0,,,,0
Mar-19,"Montreal, Quebec",,Amphetamine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978244,3.3.6,100,,,,0
Mar-19,"Montreal, Quebec",,Benzoylecgonine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978245,3.4.1,967.22,,,,2
Mar-19,"Montreal, Quebec",,Benzoylecgonine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978246,3.4.2,841.5,,,,2
Mar-19,"Montreal, Quebec",,Benzoylecgonine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978247,3.4.3,1092.95,,,,2
Mar-19,"Montreal, Quebec",,Benzoylecgonine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978248,3.4.4,51.38,,,,2
Mar-19,"Montreal, Quebec",,Benzoylecgonine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978249,3.4.5,0,,,,0
Mar-19,"Montreal, Quebec",,Benzoylecgonine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978250,3.4.6,100,,,,0
Mar-19,"Montreal, Quebec",,Cocaine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978251,3.5.1,214.08,,,,2
Mar-19,"Montreal, Quebec",,Cocaine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978252,3.5.2,159.23,,,,2
Mar-19,"Montreal, Quebec",,Cocaine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978253,3.5.3,268.93,,,,2
Mar-19,"Montreal, Quebec",,Cocaine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978254,3.5.4,22.42,,,,2
Mar-19,"Montreal, Quebec",,Cocaine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978255,3.5.5,0,,,,0
Mar-19,"Montreal, Quebec",,Cocaine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978256,3.5.6,100,,,,0
Mar-19,"Montreal, Quebec",,Ecstasy (MDMA),Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978257,3.6.1,28.86,,,,2
Mar-19,"Montreal, Quebec",,Ecstasy (MDMA),"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978258,3.6.2,15.46,,,,2
Mar-19,"Montreal, Quebec",,Ecstasy (MDMA),"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978259,3.6.3,42.27,,,,2
Mar-19,"Montreal, Quebec",,Ecstasy (MDMA),"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978260,3.6.4,5.48,,,,2
Mar-19,"Montreal, Quebec",,Ecstasy (MDMA),"Imputation rate, load per capita",Percentage,242,units,0,v1277978261,3.6.5,0,,,,0
Mar-19,"Montreal, Quebec",,Ecstasy (MDMA),Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978262,3.6.6,100,,,,0
Mar-19,"Montreal, Quebec",,Morphine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978263,3.7.1,22.95,,,,2
Mar-19,"Montreal, Quebec",,Morphine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978264,3.7.2,17.31,,,,2
Mar-19,"Montreal, Quebec",,Morphine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978265,3.7.3,28.58,,,,2
Mar-19,"Montreal, Quebec",,Morphine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978266,3.7.4,2.3,,,,2
Mar-19,"Montreal, Quebec",,Morphine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978267,3.7.5,0,,,,0
Mar-19,"Montreal, Quebec",,Morphine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978268,3.7.6,57,,,,0
Mar-19,"Montreal, Quebec",,Codeine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978269,3.8.1,28.56,,,,2
Mar-19,"Montreal, Quebec",,Codeine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978270,3.8.2,24.19,,,,2
Mar-19,"Montreal, Quebec",,Codeine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978271,3.8.3,32.92,,,,2
Mar-19,"Montreal, Quebec",,Codeine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978272,3.8.4,1.78,,,,2
Mar-19,"Montreal, Quebec",,Codeine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978273,3.8.5,0,,,,0
Mar-19,"Montreal, Quebec",,Codeine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978274,3.8.6,100,,,,0
Mar-19,"Montreal, Quebec",,Methadone,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978275,3.9.1,9.67,,,,2
Mar-19,"Montreal, Quebec",,Methadone,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978276,3.9.2,7.63,,,,2
Mar-19,"Montreal, Quebec",,Methadone,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978277,3.9.3,11.71,,,,2
Mar-19,"Montreal, Quebec",,Methadone,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978278,3.9.4,0.84,,,,2
Mar-19,"Montreal, Quebec",,Methadone,"Imputation rate, load per capita",Percentage,242,units,0,v1277978279,3.9.5,0,,,,0
Mar-19,"Montreal, Quebec",,Methadone,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978280,3.9.6,100,,,,0
Mar-19,"Montreal, Quebec",,Oxycodone,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978281,3.10.1,5.93,,,,2
Mar-19,"Montreal, Quebec",,Oxycodone,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978282,3.10.2,5.57,,,,2
Mar-19,"Montreal, Quebec",,Oxycodone,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978283,3.10.3,6.28,,,,2
Mar-19,"Montreal, Quebec",,Oxycodone,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978284,3.10.4,0.14,,,,2
Mar-19,"Montreal, Quebec",,Oxycodone,"Imputation rate, load per capita",Percentage,242,units,0,v1277978285,3.10.5,0,,,,0
Mar-19,"Montreal, Quebec",,Oxycodone,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978286,3.10.6,100,,,,0
Mar-19,"Montreal, Quebec",,Fentanyl,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978287,3.11.1,0.05,,,,2
Mar-19,"Montreal, Quebec",,Fentanyl,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978288,3.11.2,0,E,,,2
Mar-19,"Montreal, Quebec",,Fentanyl,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978289,3.11.3,0.16,E,,,2
Mar-19,"Montreal, Quebec",,Fentanyl,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978290,3.11.4,0.05,,,,2
Mar-19,"Montreal, Quebec",,Fentanyl,"Imputation rate, load per capita",Percentage,242,units,0,v1277978291,3.11.5,0,,,,0
Mar-19,"Montreal, Quebec",,Fentanyl,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978292,3.11.6,7,,,,0
Mar-19,"Montreal, Quebec",,6-monoacetylmorphine (6-MAM),Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978293,3.12.1,0,E,,,2
Mar-19,"Montreal, Quebec",,6-monoacetylmorphine (6-MAM),"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978294,3.12.2,,F,,,2
Mar-19,"Montreal, Quebec",,6-monoacetylmorphine (6-MAM),"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978295,3.12.3,,F,,,2
Mar-19,"Montreal, Quebec",,6-monoacetylmorphine (6-MAM),"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978296,3.12.4,,F,,,2
Mar-19,"Montreal, Quebec",,6-monoacetylmorphine (6-MAM),"Imputation rate, load per capita",Percentage,242,units,0,v1277978297,3.12.5,0,,,,0
Mar-19,"Montreal, Quebec",,6-monoacetylmorphine (6-MAM),Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978298,3.12.6,0,,,,0
Mar-19,"Montreal, Quebec",,Heroin,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978299,3.13.1,0,E,,,2
Mar-19,"Montreal, Quebec",,Heroin,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978300,3.13.2,,F,,,2
Mar-19,"Montreal, Quebec",,Heroin,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978301,3.13.3,,F,,,2
Mar-19,"Montreal, Quebec",,Heroin,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978302,3.13.4,,F,,,2
Mar-19,"Montreal, Quebec",,Heroin,"Imputation rate, load per capita",Percentage,242,units,0,v1277978303,3.13.5,0,,,,0
Mar-19,"Montreal, Quebec",,Heroin,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978304,3.13.6,0,,,,0
Mar-19,"Montreal, Quebec",,Acetylcodeine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978305,3.14.1,0,E,,,2
Mar-19,"Montreal, Quebec",,Acetylcodeine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978306,3.14.2,,F,,,2
Mar-19,"Montreal, Quebec",,Acetylcodeine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978307,3.14.3,,F,,,2
Mar-19,"Montreal, Quebec",,Acetylcodeine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978308,3.14.4,,F,,,2
Mar-19,"Montreal, Quebec",,Acetylcodeine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978309,3.14.5,0,,,,0
Mar-19,"Montreal, Quebec",,Acetylcodeine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978310,3.14.6,0,,,,0
Mar-19,"Toronto, Ontario",,THC-COOH (Cannabis metabolite),Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978311,4.1.1,209.6,,,,2
Mar-19,"Toronto, Ontario",,THC-COOH (Cannabis metabolite),"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978312,4.1.2,150.83,,,,2
Mar-19,"Toronto, Ontario",,THC-COOH (Cannabis metabolite),"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978313,4.1.3,268.38,,,,2
Mar-19,"Toronto, Ontario",,THC-COOH (Cannabis metabolite),"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978314,4.1.4,22.26,,,,2
Mar-19,"Toronto, Ontario",,THC-COOH (Cannabis metabolite),"Imputation rate, load per capita",Percentage,242,units,0,v1277978315,4.1.5,11,,,,0
Mar-19,"Toronto, Ontario",,THC-COOH (Cannabis metabolite),Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978316,4.1.6,100,,,,0
Mar-19,"Toronto, Ontario",,Methamphetamine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978317,4.2.1,147.64,,,,2
Mar-19,"Toronto, Ontario",,Methamphetamine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978318,4.2.2,118.83,,,,2
Mar-19,"Toronto, Ontario",,Methamphetamine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978319,4.2.3,176.44,,,,2
Mar-19,"Toronto, Ontario",,Methamphetamine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978320,4.2.4,10.31,,,,2
Mar-19,"Toronto, Ontario",,Methamphetamine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978321,4.2.5,11,,,,0
Mar-19,"Toronto, Ontario",,Methamphetamine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978322,4.2.6,100,,,,0
Mar-19,"Toronto, Ontario",,Amphetamine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978323,4.3.1,35.14,,,,2
Mar-19,"Toronto, Ontario",,Amphetamine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978324,4.3.2,26.95,,,,2
